artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,genres
Steamhammer,0.084,0.448,0.605,0.00656,0.1,-9.105,0.054,129.345,0.52,33,7,1,"['blues rock', 'british blues', 'psychedelic blues-rock']"
Steel Breeze,0.232,0.531,0.6,6.84E-06,0.615,-12.08,0.0447,144.231,0.66,34,4,1,[]
Steel Panther,0.014592,0.404666667,0.87,0,0.139133333,-3.480333333,0.100066667,111.8643333,0.489333333,52,5,0,"['comic', 'comic metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
Steel Pulse,0.072201316,0.789368421,0.537868421,0.001370637,0.210452632,-10.88594737,0.125718421,127.9245263,0.854026316,34.34210526,10,0,"['dub', 'reggae', 'roots reggae', 'uk reggae']"
Steeleye Span,0.615,0.523833333,0.462333333,0.006403667,0.278166667,-10.28433333,0.034466667,113.9345,0.556,33,1,1,"['british folk', 'celtic', 'celtic rock', 'folk', 'folk rock', 'traditional british folk', 'traditional folk']"
Steely Dan,0.31531767,0.673582524,0.523514563,0.020056033,0.144756311,-11.61228155,0.041818447,116.0482427,0.709961165,40.23300971,2,1,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']"
Stefan Andres,0.921,0.574,0.123,0,0.162,-23.641,0.936,171.732,0.355,0,2,0,[]
Stefan Askenase,0.995,0.389,0.06235,0.9155,0.10385,-21.1575,0.04175,106.519,0.08265,0,10,1,['historic piano performance']
Stefan Kaminski,0.391992187,0.68128125,0.333460937,1.28E-05,0.271315625,-15.543,0.94621875,106.4564766,0.523214063,15.5,10,0,['hoerspiel']
Stefan Veselka,0.994,0.331,0.0118,0.905,0.0762,-29.056,0.037,65.591,0.0577,51,7,1,[]
Stefan Vladar,0.9885,0.3255,0.125,0.9265,0.0741,-22.2525,0.0402,138.767,0.199,37,7,1,[]
Stefan Wolpe,0.99,0.417,0.18125,0.39275,0.10235,-17.17275,0.073625,76.60825,0.2475,0,7,1,"['american contemporary classical', 'austro-german modernism', 'contemporary classical', 'serialism']"
Stefani Montiel,0.0164,0.678,0.545,0,0.351,-11.451,0.0547,171.973,0.738,34,2,1,['tejano']
Stefania Malagu,0.949,0.477,0.207,0.000795,0.105,-18.74,0.101,84.737,0.363,35,9,1,[]
Stefanie Sun,0.550333333,0.473111111,0.432111111,8.93E-06,0.232222222,-8.249222222,0.0376,132.1521111,0.274333333,55.66666667,8,1,"['c-pop', 'mandopop', 'singaporean mandopop', 'singaporean pop', 'singaporean singer-songwriter']"
Stefano Bertolotto,0.992,0.484,0.125,0.976,0.106,-14.473,0.0507,145.174,0.123,0,1,1,[]
Stefano Torossi,0.0245,0.537,0.6995,0.732,0.119,-13.033,0.0437,143.884,0.7645,29.5,2,1,"['italian library music', 'spytrack', 'vintage italian soundtrack']"
Stefanos Vezos,0.996,0.461,0.163,0.0188,0.176,-14.324,0.135,74.073,0.671,0,0,1,[]
Steffany Gretzinger,0.546911111,0.318777778,0.323177778,3.79E-05,0.101722222,-10.35933333,0.033344444,109.6613333,0.198644444,54.33333333,9,1,"['anthem worship', 'ccm', 'christian music', 'indiecoustica', 'world worship', 'worship']"
Stefflon Don,0.0866,0.6308,0.7158,0.000150022,0.17416,-4.6508,0.1266,144.449,0.543,66.8,3,0,"['dancehall', 'pop', 'pop rap', 'uk dancehall', 'uk hip hop']"
Stefii Leverenz,0.890230769,0.347153846,0.074546154,3.12E-06,0.187515385,-23.805,0.051561538,99.83023077,0.265576923,0,0,1,[]
Stein Ingebrigtsen,0.691,0.369,0.505,0.00026,0.0954,-10.199,0.0771,204.212,0.79,30,7,1,"['classic norwegian pop', 'danseband']"
"Stelios Kazantzidis, Giota Lidia",0.99,0.497,0.426,0.466,0.127,-10.678,0.0406,117.619,0.615,0,0,1,[]
Stelios Keromitis,0.989,0.534,0.38,0.001199,0.192,-12.7125,0.03835,132.8165,0.5705,0,7,1,['rebetiko']
Stelios Mpellos,0.783,0.396,0.408,7.23E-06,0.112,-10.315,0.03,100.912,0.66,0,3,1,[]
Stella Haskil,0.989571429,0.605285714,0.307714286,0.031902629,0.156857143,-11.37571429,0.0462,133.759,0.717714286,0,4,0,['rebetiko']
Stella Xaskil,0.993742857,0.581742857,0.303428571,0.384831429,0.138142857,-13.1712,0.045042857,113.9888286,0.654914286,0.057142857,11,1,[]
Stellakis Perpiniadis,0.981976331,0.510307692,0.362739645,0.407213558,0.211907692,-11.72070414,0.049206509,116.3678047,0.736455621,0.017751479,5,1,['rebetiko']
Stellan Skarsgård,0.077057143,0.662714286,0.749857143,0.003743494,0.2128,-5.437571429,0.032342857,102.8702857,0.562428571,61.14285714,11,1,['movie tunes']
